PassengerId;Survived;Pclass;Name;Sex;Age;Parch;Embarked;Age_group;Sex_num;Family_status
804;1;3;Thomas, Master. Assad Alexander;male;25.0;1;C;Взрослый (19-40);0;С семьёй
805;1;3;Hedman, Mr. Oskar Arvid;male;27.0;0;S;Взрослый (19-40);0;Один(а)
806;0;3;Johansson, Mr. Karl Johan;male;31.0;0;S;Взрослый (19-40);0;Один(а)
807;0;1;Andrews, Mr. Thomas Jr;male;39.0;0;S;Взрослый (19-40);0;Один(а)
808;0;3;Pettersson, Miss. Ellen Natalia;female;18.0;0;S;Подросток (13-18);1;Один(а)
809;0;2;Meyer, Mr. August;male;39.0;0;S;Взрослый (19-40);0;Один(а)
810;1;1;Chambers, Mrs. Norman Campbell (Bertha Griggs);female;33.0;0;S;Взрослый (19-40);1;Один(а)
811;0;3;Alexander, Mr. William;male;26.0;0;S;Взрослый (19-40);0;Один(а)
812;0;3;Lester, Mr. James;male;39.0;0;S;Взрослый (19-40);0;Один(а)
813;0;2;Slemen, Mr. Richard James;male;35.0;0;S;Взрослый (19-40);0;Один(а)
814;0;3;Andersson, Miss. Ebba Iris Alfrida;female;6.0;2;S;Ребёнок (0-12);1;С семьёй
815;0;3;Tomlin, Mr. Ernest Portage;male;25.0;0;S;Взрослый (19-40);0;Один(а)
816;0;1;Fry, Mr. Richard;male;41.0;0;S;Средний возраст (41-60);0;Один(а)
817;0;3;Heininen, Miss. Wendla Maria;female;23.0;0;S;Взрослый (19-40);1;Один(а)
818;0;2;Mallet, Mr. Albert;male;31.0;1;C;Взрослый (19-40);0;С семьёй
819;0;3;Holm, Mr. John Fredrik Alexander;male;43.0;0;S;Средний возраст (41-60);0;Один(а)
820;0;3;Skoog, Master. Karl Thorsten;male;10.0;2;S;Ребёнок (0-12);0;С семьёй
821;1;1;Hays, Mrs. Charles Melville (Clara Jennings Gregg);female;52.0;1;S;Средний возраст (41-60);1;С семьёй
822;1;3;Lulic, Mr. Nikola;male;27.0;0;S;Взрослый (19-40);0;Один(а)
823;0;1;Reuchlin, Jonkheer. John George;male;38.0;0;S;Взрослый (19-40);0;Один(а)
824;1;3;Moor, Mrs. (Beila);female;27.0;1;S;Взрослый (19-40);1;С семьёй
825;0;3;Panula, Master. Urho Abraham;male;2.0;1;S;Ребёнок (0-12);0;С семьёй
826;0;3;Flynn, Mr. John;male;25.0;0;Q;Взрослый (19-40);0;Один(а)
827;0;3;Lam, Mr. Len;male;25.0;0;S;Взрослый (19-40);0;Один(а)
828;1;2;Mallet, Master. Andre;male;1.0;2;C;Ребёнок (0-12);0;С семьёй
829;1;3;McCormack, Mr. Thomas Joseph;male;25.0;0;Q;Взрослый (19-40);0;Один(а)
830;1;1;Stone, Mrs. George Nelson (Martha Evelyn);female;62.0;0;S;Пожилой (61+);1;Один(а)
831;1;3;Yasbeck, Mrs. Antoni (Selini Alexander);female;15.0;0;C;Подросток (13-18);1;Один(а)
832;1;2;Richards, Master. George Sibley;male;30.0;1;S;Взрослый (19-40);0;С семьёй
833;0;3;Saad, Mr. Amin;male;25.0;0;C;Взрослый (19-40);0;Один(а)
834;0;3;Augustsson, Mr. Albert;male;23.0;0;S;Взрослый (19-40);0;Один(а)
835;0;3;Allum, Mr. Owen George;male;18.0;0;S;Подросток (13-18);0;Один(а)
836;1;1;Compton, Miss. Sara Rebecca;female;39.0;1;C;Взрослый (19-40);1;С семьёй
837;0;3;Pasic, Mr. Jakob;male;21.0;0;S;Взрослый (19-40);0;Один(а)
838;0;3;Sirota, Mr. Maurice;male;25.0;0;S;Взрослый (19-40);0;Один(а)
839;1;3;Chip, Mr. Chang;male;32.0;0;S;Взрослый (19-40);0;Один(а)
840;1;1;Marechal, Mr. Pierre;male;41.0;0;C;Средний возраст (41-60);0;Один(а)
841;0;3;Alhomaki, Mr. Ilmari Rudolf;male;20.0;0;S;Взрослый (19-40);0;Один(а)
842;0;2;Mudd, Mr. Thomas Charles;male;16.0;0;S;Подросток (13-18);0;Один(а)
843;1;1;Serepeca, Miss. Augusta;female;30.0;0;C;Взрослый (19-40);1;Один(а)
844;0;3;Lemberopolous, Mr. Peter L;male;25.0;0;C;Взрослый (19-40);0;Один(а)
845;0;3;Culumovic, Mr. Jeso;male;17.0;0;S;Подросток (13-18);0;Один(а)
846;0;3;Abbing, Mr. Anthony;male;42.0;0;S;Средний возраст (41-60);0;Один(а)
847;0;3;Sage, Mr. Douglas Bullen;male;25.0;2;S;Взрослый (19-40);0;С семьёй
848;0;3;Markoff, Mr. Marin;male;35.0;0;C;Взрослый (19-40);0;Один(а)
849;0;2;Harper, Rev. John;male;28.0;1;S;Взрослый (19-40);0;С семьёй
850;1;1;Goldenberg, Mrs. Samuel L (Edwiga Grabowska);female;35.0;0;C;Взрослый (19-40);1;Один(а)
851;0;3;Andersson, Master. Sigvard Harald Elias;male;4.0;2;S;Ребёнок (0-12);0;С семьёй
852;0;3;Svensson, Mr. Johan;male;74.0;0;S;Пожилой (61+);0;Один(а)
853;0;3;Boulos, Miss. Nourelain;female;9.0;1;C;Ребёнок (0-12);1;С семьёй
854;1;1;Lines, Miss. Mary Conover;female;16.0;1;S;Подросток (13-18);1;С семьёй
855;0;2;Carter, Mrs. Ernest Courtenay (Lilian Hughes);female;44.0;0;S;Средний возраст (41-60);1;Один(а)
856;1;3;Aks, Mrs. Sam (Leah Rosen);female;18.0;1;S;Подросток (13-18);1;С семьёй
857;1;1;Wick, Mrs. George Dennick (Mary Hitchcock);female;45.0;1;S;Средний возраст (41-60);1;С семьёй
858;1;1;Daly, Mr. Peter Denis ;male;51.0;0;S;Средний возраст (41-60);0;Один(а)
859;1;3;Baclini, Mrs. Solomon (Latifa Qurban);female;24.0;3;C;Взрослый (19-40);1;С семьёй
860;0;3;Razi, Mr. Raihed;male;25.0;0;C;Взрослый (19-40);0;Один(а)
861;0;3;Hansen, Mr. Claus Peter;male;41.0;0;S;Средний возраст (41-60);0;Один(а)
862;0;2;Giles, Mr. Frederick Edward;male;21.0;0;S;Взрослый (19-40);0;Один(а)
863;1;1;Swift, Mrs. Frederick Joel (Margaret Welles Barron);female;48.0;0;S;Средний возраст (41-60);1;Один(а)
864;0;3;"Sage, Miss. Dorothy Edith ""Dolly""";female;22.0;2;S;Взрослый (19-40);1;С семьёй
865;0;2;Gill, Mr. John William;male;24.0;0;S;Взрослый (19-40);0;Один(а)
866;1;2;Bystrom, Mrs. (Karolina);female;42.0;0;S;Средний возраст (41-60);1;Один(а)
867;1;2;Duran y More, Miss. Asuncion;female;27.0;0;C;Взрослый (19-40);1;Один(а)
868;0;1;Roebling, Mr. Washington Augustus II;male;31.0;0;S;Взрослый (19-40);0;Один(а)
869;0;3;van Melkebeke, Mr. Philemon;male;25.0;0;S;Взрослый (19-40);0;Один(а)
870;1;3;Johnson, Master. Harold Theodor;male;4.0;1;S;Ребёнок (0-12);0;С семьёй
871;0;3;Balkic, Mr. Cerin;male;26.0;0;S;Взрослый (19-40);0;Один(а)
872;1;1;Beckwith, Mrs. Richard Leonard (Sallie Monypeny);female;47.0;1;S;Средний возраст (41-60);1;С семьёй
873;0;1;Carlsson, Mr. Frans Olof;male;33.0;0;S;Взрослый (19-40);0;Один(а)
874;0;3;Vander Cruyssen, Mr. Victor;male;47.0;0;S;Средний возраст (41-60);0;Один(а)
875;1;2;Abelson, Mrs. Samuel (Hannah Wizosky);female;28.0;0;C;Взрослый (19-40);1;Один(а)
876;1;3;"Najib, Miss. Adele Kiamie ""Jane""";female;15.0;0;C;Подросток (13-18);1;Один(а)
877;0;3;Gustafsson, Mr. Alfred Ossian;male;20.0;0;S;Взрослый (19-40);0;Один(а)
878;0;3;Petroff, Mr. Nedelio;male;19.0;0;S;Взрослый (19-40);0;Один(а)
879;0;3;Laleff, Mr. Kristo;male;25.0;0;S;Взрослый (19-40);0;Один(а)
880;1;1;Potter, Mrs. Thomas Jr (Lily Alexenia Wilson);female;56.0;1;C;Средний возраст (41-60);1;С семьёй
881;1;2;Shelley, Mrs. William (Imanita Parrish Hall);female;25.0;1;S;Взрослый (19-40);1;С семьёй
882;0;3;Markun, Mr. Johann;male;33.0;0;S;Взрослый (19-40);0;Один(а)
883;0;3;Dahlberg, Miss. Gerda Ulrika;female;22.0;0;S;Взрослый (19-40);1;Один(а)
884;0;2;Banfield, Mr. Frederick James;male;28.0;0;S;Взрослый (19-40);0;Один(а)
885;0;3;Sutehall, Mr. Henry Jr;male;25.0;0;S;Взрослый (19-40);0;Один(а)
886;0;3;Rice, Mrs. William (Margaret Norton);female;39.0;5;Q;Взрослый (19-40);1;С семьёй
887;0;2;Montvila, Rev. Juozas;male;27.0;0;S;Взрослый (19-40);0;Один(а)
888;1;1;Graham, Miss. Margaret Edith;female;19.0;0;S;Взрослый (19-40);1;Один(а)
889;0;3;"Johnston, Miss. Catherine Helen ""Carrie""";female;22.0;2;S;Взрослый (19-40);1;С семьёй
890;1;1;Behr, Mr. Karl Howell;male;26.0;0;C;Взрослый (19-40);0;Один(а)
891;0;3;Dooley, Mr. Patrick;male;32.0;0;Q;Взрослый (19-40);0;Один(а)
